Proveedor,RUC_PROVEEDOR,División,Departamento,Fecha Proceso,Documento (OC - GR),Marca,Tipo Producto,Tipo Marca,Sucursal Destino,MH,TIP_PROVEEDOR,TIPO_MOV,Tarifas S/. CROSS,Tarifas S/. PICK,Tarifas S/. DEV,Tarifas S/. VERDES,Unidades CROSS,Unidades PICK,Unidades DEV,Unidades VERDES,Stock S/. CROSS,Stock S/. PICK,Stock S/. DEV,Stock S/. VERDES,Costo Log S/. CROSS,Costo Log S/. PICK,Costo Log S/. DEV,Costo Log S/. VERDES
INTERNACIONAL DE MAQUINARIA Y COMER,2010034388,ELECTROHOGAR,ELECTRODOMESTICOS,17/01/2024,2644639,IMACO,SB,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,1.95,0.00,0.00,0.00,1248,,,,137635.07,,,,2437.34,,,
INTERNACIONAL DE MAQUINARIA Y COMER,2010034388,ELECTROHOGAR,ELECTRODOMESTICOS,5/01/2024,2643154,IMACO,SB,TERCERAS,CD Villa El Salvador,SB,VERDE,VERDE,0.00,0.00,0.00,2.09,,,,1,,,,63.5,,,,2.09
INTERNACIONAL DE MAQUINARIA Y COMER,2010034388,ELECTROHOGAR,ELECTRODOMESTICOS,8/01/2024,2643377,IMACO,SB,TERCERAS,CD Villa El Salvador,SB,NORMAL,PICK,0.00,12.34,0.00,0.00,,360,,,,50478.8,,,,4441.12,,
INTERNACIONAL DE MAQUINARIA Y COMER,2010034388,ELECTROHOGAR,ELECTRODOMESTICOS,8/01/2024,2643377,IMACO,SBN,TERCERAS,CD Villa El Salvador,SBN,NORMAL,PICK,0.00,1.83,0.00,0.00,,340,,,,30121.2,,,,623.44,,
INTERNACIONAL DE MAQUINARIA Y COMER,2010034388,ELECTROHOGAR,ELECTRODOMESTICOS,8/01/2024,2643378,IMACO,SB,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,1.95,0.00,0.00,0.00,815,,,,93218.2,,,,1591.70,,,
INTERNACIONAL DE MAQUINARIA Y COMER,2010034388,ELECTROHOGAR,ELECTRODOMESTICOS,8/01/2024,2643378,IMACO,SBN,TERCERAS,CD Villa El Salvador,SBN,NORMAL,CROSS,0.50,0.00,0.00,0.00,961,,,,86473.85,,,,479.64,,,
INTERNACIONAL DE MAQUINARIA Y COMER,2010034388,ELECTROHOGAR,ELECTRODOMESTICOS,12/01/2024,2644709,IMACO,SB,TERCERAS,CD Villa El Salvador,SB,VERDE,VERDE,0.00,0.00,0.00,2.09,,,,1,,,,127.06,,,,2.09
INTERNACIONAL DE MAQUINARIA Y COMER,2010034388,ELECTROHOGAR,ELECTRODOMESTICOS,3/01/2024,2642862,IMACO,SB,TERCERAS,CD Villa El Salvador,SB,VERDE,VERDE,0.00,0.00,0.00,2.09,,,,1,,,,63.5,,,,2.09
INTERNACIONAL DE MAQUINARIA Y COMER,2010034388,ELECTROHOGAR,ELECTRODOMESTICOS,3/01/2024,2642714,IMACO,SB,TERCERAS,CD Villa El Salvador,SB,VERDE,VERDE,0.00,0.00,0.00,2.09,,,,1,,,,107.99,,,,2.09
INTERNACIONAL DE MAQUINARIA Y COMER,2010034388,ELECTROHOGAR,CUIDADO PERSONAL,8/01/2024,2643643,WAHL,SB,TERCERAS,CD Villa El Salvador,SB,VERDE,VERDE,0.00,0.00,0.00,2.09,,,,1,,,,115.87,,,,2.09
SNOW BOARDING S.A.C.,2037928844,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,19/01/2024,2646139,PARADA 111,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.26,0.00,0.00,0.00,1752,,,,91182.56,,,,456.22,,,
SNOW BOARDING S.A.C.,2037928844,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,19/01/2024,2646138,PARADA 111,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,PICK,0.00,1.07,0.00,0.00,,22,,,,861.4,,,,23.63,,
SNOW BOARDING S.A.C.,2037928844,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,9/01/2024,2642138,PARADA 111,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,PICK,0.00,1.07,0.00,0.00,,68,,,,3011.4,,,,73.04,,
SNOW BOARDING S.A.C.,2037928844,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,9/01/2024,2642139,PARADA 111,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.26,0.00,0.00,0.00,3719,,,,196945.74,,,,968.43,,,
HP INC PERU S.R.L.,2060021651,ELECTROHOGAR,COMPUTACION,19/01/2024,2644520,HEWLETT PACKARD,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,PICK,0.00,11.26,0.00,0.00,,707,,,,1511802.66,,,,7962.45,,
HP INC PERU S.R.L.,2060021651,ELECTROHOGAR,COMPUTACION,19/01/2024,2646264,HEWLETT PACKARD,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,PICK,0.00,11.26,0.00,0.00,,205,,,,234376.5,,,,2308.77,,
HP INC PERU S.R.L.,2060021651,ELECTROHOGAR,COMPUTACION,12/01/2024,2644554,HEWLETT PACKARD,SB,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,1.95,0.00,0.00,0.00,118,,,,86768.02,,,,230.45,,,
G W YICHANG & CIA S A,2010003083,DECOHOGAR,MENAJE DE MESA,18/01/2024,2646045,MAGEFESA,SB,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,1.95,0.00,0.00,0.00,7,,,,497.42,,,,13.67,,,
G W YICHANG & CIA S A,2010003083,DECOHOGAR,MENAJE DE MESA,12/01/2024,2644496,MAGEFESA,SB,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,1.95,0.00,0.00,0.00,1,,,,71.06,,,,1.95,,,
G W YICHANG & CIA S A,2010003083,DECOHOGAR,MENAJE DE MESA,4/01/2024,2643050,MAGEFESA,SB,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,1.95,0.00,0.00,0.00,9,,,,639.54,,,,17.58,,,
G W YICHANG & CIA S A,2010003083,DECOHOGAR,COCINA,18/01/2024,2646032,MAGEFESA,SB,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,1.95,0.00,0.00,0.00,65,,,,12434.63,,,,126.95,,,
G W YICHANG & CIA S A,2010003083,DECOHOGAR,COCINA,18/01/2024,2646032,MAGEFESA,SBN,TERCERAS,CD Villa El Salvador,SBN,NORMAL,CROSS,0.50,0.00,0.00,0.00,29,,,,4264.16,,,,14.47,,,
G W YICHANG & CIA S A,2010003083,DECOHOGAR,COCINA,18/01/2024,2646031,T-FAL,SBN,TERCERAS,CD Villa El Salvador,SBN,NORMAL,CROSS,0.50,0.00,0.00,0.00,16,,,,1562.12,,,,7.99,,,
G W YICHANG & CIA S A,2010003083,DECOHOGAR,COCINA,12/01/2024,2644513,MAGEFESA,SB,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,1.95,0.00,0.00,0.00,38,,,,4148.55,,,,74.21,,,
G W YICHANG & CIA S A,2010003083,DECOHOGAR,COCINA,12/01/2024,2644513,MAGEFESA,SBN,TERCERAS,CD Villa El Salvador,SBN,NORMAL,CROSS,0.50,0.00,0.00,0.00,19,,,,1509.9,,,,9.48,,,
G W YICHANG & CIA S A,2010003083,DECOHOGAR,COCINA,12/01/2024,2644788,T-FAL,SBN,TERCERAS,CD Villa El Salvador,SBN,NORMAL,CROSS,0.50,0.00,0.00,0.00,16,,,,1571.87,,,,7.99,,,
G W YICHANG & CIA S A,2010003083,DECOHOGAR,COCINA,4/01/2024,2643040,T-FAL,SBN,TERCERAS,CD Villa El Salvador,SBN,NORMAL,CROSS,0.50,0.00,0.00,0.00,15,,,,1538.37,,,,7.49,,,
G W YICHANG & CIA S A,2010003083,DECOHOGAR,COCINA,4/01/2024,2643041,MAGEFESA,SB,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,1.95,0.00,0.00,0.00,47,,,,6613.37,,,,91.79,,,
G W YICHANG & CIA S A,2010003083,DECOHOGAR,COCINA,4/01/2024,2643041,MAGEFESA,SBN,TERCERAS,CD Villa El Salvador,SBN,NORMAL,CROSS,0.50,0.00,0.00,0.00,16,,,,1390.36,,,,7.99,,,
G W YICHANG & CIA S A,2010003083,AUTOLIQUIDABLES,PROMOCIONES PERECIBLES,16/01/2024,2644673,PRINGLES,PQ,TERCERAS,CD Villa El Salvador,J&C,NORMAL,CROSS,0.20,0.00,0.00,0.00,15442,,,,118903.4,,,,3015.82,,,
INVERSIONES LOS ROSALES S.A.,2037600636,ELECTROHOGAR,ELECTRODOMESTICOS,8/01/2024,2643194,THOMAS,SB,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,1.95,0.00,0.00,0.00,510,,,,131815.35,,,,996.03,,,
INVERSIONES LOS ROSALES S.A.,2037600636,ELECTROHOGAR,ELECTRODOMESTICOS,8/01/2024,2643194,THOMAS,SBN,TERCERAS,CD Villa El Salvador,SBN,NORMAL,CROSS,0.50,0.00,0.00,0.00,40,,,,7728.75,,,,19.96,,,
INVERSIONES LOS ROSALES S.A.,2037600636,ELECTROHOGAR,ELECTRODOMESTICOS,13/01/2024,2644384,THOMAS,SB,TERCERAS,CD Villa El Salvador,SB,NORMAL,PICK,0.00,12.34,0.00,0.00,,496,,,,97213.95,,,,6118.88,,
INVERSIONES LOS ROSALES S.A.,2037600636,ELECTROHOGAR,ELECTRODOMESTICOS,13/01/2024,2644384,THOMAS,SBN,TERCERAS,CD Villa El Salvador,SBN,NORMAL,PICK,0.00,1.83,0.00,0.00,,28,,,,4933.45,,,,51.34,,
INVERSIONES LOS ROSALES S.A.,2037600636,ELECTROHOGAR,ELECTRODOMESTICOS,13/01/2024,2644385,THOMAS,SB,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,1.95,0.00,0.00,0.00,1799,,,,359761.5,,,,3513.45,,,
INVERSIONES LOS ROSALES S.A.,2037600636,ELECTROHOGAR,ELECTRODOMESTICOS,13/01/2024,2644385,THOMAS,SBN,TERCERAS,CD Villa El Salvador,SBN,NORMAL,CROSS,0.50,0.00,0.00,0.00,132,,,,28905.35,,,,65.88,,,
INVERSIONES LOS ROSALES S.A.,2037600636,ELECTROHOGAR,CUIDADO PERSONAL,15/01/2024,2644374,SIEGEN,SB,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,1.95,0.00,0.00,0.00,1609,,,,224210.81,,,,3142.38,,,
INVERSIONES LOS ROSALES S.A.,2037600636,ELECTROHOGAR,CUIDADO PERSONAL,15/01/2024,2644373,SIEGEN,SB,TERCERAS,CD Villa El Salvador,SB,NORMAL,PICK,0.00,12.34,0.00,0.00,,455,,,,63600.9,,,,5613.08,,
INVERSIONES LOS ROSALES S.A.,2037600636,ELECTROHOGAR,CUIDADO PERSONAL,8/01/2024,2643417,SIEGEN,SB,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,1.95,0.00,0.00,0.00,675,,,,100823.4,,,,1318.28,,,
CLASS COMPLEMENTS SAC,2032979068,INFANTIL,ESCOLAR,17/01/2024,2638656,CREPIER,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,0.20,0.00,0.00,0.00,2582,,,,313985.62,,,,504.26,,,
CLASS COMPLEMENTS SAC,2032979068,INFANTIL,ESCOLAR,18/01/2024,2638626,CREPIER,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,PICK,0.00,0.20,0.00,0.00,,418,,,,26166.32,,,,81.64,,
CLASS COMPLEMENTS SAC,2032979068,INFANTIL,ESCOLAR,18/01/2024,2638655,CREPIER,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,PICK,0.00,0.20,0.00,0.00,,146,,,,17816.67,,,,28.51,,
CLASS COMPLEMENTS SAC,2032979068,INFANTIL,ESCOLAR,12/01/2024,2638627,CREPIER,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,0.20,0.00,0.00,0.00,5699,,,,336215.58,,,,1113.01,,,
CLASS COMPLEMENTS SAC,2032979068,ACCESORIOS,ACCESORIOS TERCERAS,12/01/2024,2643605,CREPIER,SB,TERCERAS,CD Villa El Salvador,SB,NORMAL,PICK,0.00,12.34,0.00,0.00,,16,,,,1826.87,,,,197.38,,
CLASS COMPLEMENTS SAC,2032979068,ACCESORIOS,ACCESORIOS TERCERAS,12/01/2024,2643606,CREPIER,SB,TERCERAS,CD Villa El Salvador,SB,NORMAL,CROSS,1.95,0.00,0.00,0.00,584,,,,60972.63,,,,1140.55,,,
GRETA PERU S.A.C.,2050698530,BELLEZA,PERF. SEMI-SELECTIVA,19/01/2024,2645440,HALLOWEEN,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,CROSS,3.23,0.00,0.00,0.00,29,,,,3367.54,,,,93.77,,,
GRETA PERU S.A.C.,2050698530,BELLEZA,PERF. SEMI-SELECTIVA,19/01/2024,2645440,4711,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,CROSS,3.23,0.00,0.00,0.00,69,,,,5105.03,,,,223.10,,,
GRETA PERU S.A.C.,2050698530,BELLEZA,PERF. SEMI-SELECTIVA,11/01/2024,2643913,HALLOWEEN,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,CROSS,3.23,0.00,0.00,0.00,3,,,,412.78,,,,9.70,,,
GRETA PERU S.A.C.,2050698530,BELLEZA,PERF. SEMI-SELECTIVA,11/01/2024,2643913,4711,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,CROSS,3.23,0.00,0.00,0.00,6,,,,416.76,,,,19.40,,,
GRETA PERU S.A.C.,2050698530,BELLEZA,PERF. SEMI-SELECTIVA,11/01/2024,2643912,HALLOWEEN,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,PICK,0.00,11.26,0.00,0.00,,1,,,,135.7,,,,11.26,,
GRETA PERU S.A.C.,2050698530,BELLEZA,PERF. SEMI-SELECTIVA,11/01/2024,2643912,4711,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,PICK,0.00,11.26,0.00,0.00,,2,,,,152.17,,,,22.52,,
GRETA PERU S.A.C.,2050698530,BELLEZA,PERF. SELECTIVA,15/01/2024,2644391,CLARINS,PQ,TERCERAS,CD Villa El Salvador,J&C,NORMAL,PICK,0.00,0.20,0.00,0.00,,20,,,,0.2,,,,3.91,,
GRETA PERU S.A.C.,2050698530,BELLEZA,PERF. SELECTIVA,15/01/2024,2644457,CLARINS,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,PICK,0.00,11.26,0.00,0.00,,68,,,,5473.99,,,,765.84,,
GRETA PERU S.A.C.,2050698530,BELLEZA,PERF. SELECTIVA,15/01/2024,2644458,CLARINS,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,CROSS,3.23,0.00,0.00,0.00,370,,,,29586.01,,,,1196.32,,,
GRETA PERU S.A.C.,2050698530,BELLEZA,PERF. SELECTIVA,19/01/2024,2645383,CLARINS,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,CROSS,3.23,0.00,0.00,0.00,27,,,,3656.26,,,,87.30,,,
GRETA PERU S.A.C.,2050698530,BELLEZA,PERF. SELECTIVA,19/01/2024,2645382,CLARINS,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,PICK,0.00,11.26,0.00,0.00,,6,,,,522.72,,,,67.57,,
GRETA PERU S.A.C.,2050698530,BELLEZA,PERF. SELECTIVA,11/01/2024,2643915,CLARINS,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,CROSS,3.23,0.00,0.00,0.00,157,,,,23423.51,,,,507.63,,,
GRETA PERU S.A.C.,2050698530,BELLEZA,PERF. SELECTIVA,11/01/2024,2643914,CLARINS,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,PICK,0.00,11.26,0.00,0.00,,8,,,,971.81,,,,90.10,,
GRETA PERU S.A.C.,2050698530,BELLEZA,PERF. SELECTIVA,11/01/2024,2643909,COACH,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,CROSS,3.23,0.00,0.00,0.00,10,,,,1754.48,,,,32.33,,,
GRETA PERU S.A.C.,2050698530,BELLEZA,PERF. SELECTIVA,11/01/2024,2643909,MONTBLANC,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,CROSS,3.23,0.00,0.00,0.00,4,,,,894.84,,,,12.93,,,
GRETA PERU S.A.C.,2050698530,BELLEZA,PERF. SELECTIVA,11/01/2024,2643909,JIMMY CHOO,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,CROSS,3.23,0.00,0.00,0.00,6,,,,1387.69,,,,19.40,,,
GRETA PERU S.A.C.,2050698530,BELLEZA,PERF. SELECTIVA,11/01/2024,2643908,COACH,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,PICK,0.00,11.26,0.00,0.00,,1,,,,226.55,,,,11.26,,
GRETA PERU S.A.C.,2050698530,BELLEZA,PERF. SELECTIVA,11/01/2024,2643908,MONTBLANC,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,PICK,0.00,11.26,0.00,0.00,,1,,,,254.94,,,,11.26,,
INTRATESA S.A.C.,2010006678,HOMBRE,ROPA INTERIOR HOMBRE,17/01/2024,2644896,CLOVER,PQ,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.20,0.00,0.00,0.00,352,,,,5626.05,,,,68.75,,,
INTRATESA S.A.C.,2010006678,HOMBRE,ROPA INTERIOR HOMBRE,17/01/2024,2644896,CLOVER,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.26,0.00,0.00,0.00,1256,,,,26235.5,,,,327.06,,,
ISSAPERU S.A.C.,2055051038,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,16/01/2024,2643774,MAUI AND SONS,PQ,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.20,0.00,0.00,0.00,966,,,,40745.88,,,,188.66,,,
ISSAPERU S.A.C.,2055051038,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,16/01/2024,2643774,MAUI AND SONS,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,CROSS,0.26,0.00,0.00,0.00,1561,,,,114534.16,,,,406.48,,,
ISSAPERU S.A.C.,2055051038,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,16/01/2024,2643772,MAUI AND SONS,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,PICK,0.00,1.07,0.00,0.00,,36,,,,1326.24,,,,38.67,,
PRODUCTOS PARAISO DEL PERU S.A.C.,2010001439,DECOHOGAR,DORMITORIO,19/01/2024,2643436,PARAISO,BT - OTROS,TERCERAS,CD ALDEA6,BT,NORMAL,PICK,0.00,52.77,0.00,0.00,,70,,,,47765,,,,3694.21,,
PRODUCTOS PARAISO DEL PERU S.A.C.,2010001439,DECOHOGAR,DORMITORIO,19/01/2024,2645729,PARAISO,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,1679,,,,5.73
PRODUCTOS PARAISO DEL PERU S.A.C.,2010001439,DECOHOGAR,DORMITORIO,19/01/2024,2645520,PARAISO,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,1698,,,,5.73
PRODUCTOS PARAISO DEL PERU S.A.C.,2010001439,DECOHOGAR,DORMITORIO,19/01/2024,2645686,PARAISO,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,4,,,,6660,,,,22.92
PRODUCTOS PARAISO DEL PERU S.A.C.,2010001439,DECOHOGAR,DORMITORIO,19/01/2024,2645488,PARAISO,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,460,,,,5.73
PRODUCTOS PARAISO DEL PERU S.A.C.,2010001439,DECOHOGAR,DORMITORIO,19/01/2024,2645819,PARAISO,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,2,,,,1691,,,,11.46
PRODUCTOS PARAISO DEL PERU S.A.C.,2010001439,DECOHOGAR,DORMITORIO,19/01/2024,2645642,PARAISO,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,5,,,,6475,,,,28.64
PRODUCTOS PARAISO DEL PERU S.A.C.,2010001439,DECOHOGAR,DORMITORIO,19/01/2024,2645658,PARAISO,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,664,,,,5.73
PRODUCTOS PARAISO DEL PERU S.A.C.,2010001439,DECOHOGAR,DORMITORIO,19/01/2024,2645664,PARAISO,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,864,,,,5.73
PRODUCTOS PARAISO DEL PERU S.A.C.,2010001439,DECOHOGAR,DORMITORIO,19/01/2024,2646385,PARAISO,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,598,,,,5.73
PRODUCTOS PARAISO DEL PERU S.A.C.,2010001439,DECOHOGAR,DORMITORIO,19/01/2024,2645620,PARAISO,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,1616,,,,5.73
PRODUCTOS PARAISO DEL PERU S.A.C.,2010001439,DECOHOGAR,DORMITORIO,19/01/2024,2645624,PARAISO,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,2,,,,3688,,,,11.46
PRODUCTOS PARAISO DEL PERU S.A.C.,2010001439,DECOHOGAR,DORMITORIO,19/01/2024,2645736,PARAISO,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,1132,,,,5.73
PRODUCTOS PARAISO DEL PERU S.A.C.,2010001439,DECOHOGAR,DORMITORIO,19/01/2024,2645738,PARAISO,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,430,,,,5.73
PRODUCTOS PARAISO DEL PERU S.A.C.,2010001439,DECOHOGAR,DORMITORIO,19/01/2024,2645815,PARAISO,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,2,,,,4196,,,,11.46
PRODUCTOS PARAISO DEL PERU S.A.C.,2010001439,DECOHOGAR,DORMITORIO,19/01/2024,2645791,PARAISO,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,2,,,,1848,,,,11.46
PRODUCTOS PARAISO DEL PERU S.A.C.,2010001439,DECOHOGAR,DORMITORIO,19/01/2024,2645657,PARAISO,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,1777,,,,5.73
PRODUCTOS PARAISO DEL PERU S.A.C.,2010001439,DECOHOGAR,DORMITORIO,19/01/2024,2645824,PARAISO,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,2,,,,3252,,,,11.46
PRODUCTOS PARAISO DEL PERU S.A.C.,2010001439,DECOHOGAR,DORMITORIO,19/01/2024,2645594,PARAISO,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,1285,,,,5.73
PRODUCTOS PARAISO DEL PERU S.A.C.,2010001439,DECOHOGAR,DORMITORIO,19/01/2024,2645773,PARAISO,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,594,,,,5.73
PRODUCTOS PARAISO DEL PERU S.A.C.,2010001439,DECOHOGAR,DORMITORIO,19/01/2024,2645786,PARAISO,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,2410,,,,5.73
PRODUCTOS PARAISO DEL PERU S.A.C.,2010001439,DECOHOGAR,DORMITORIO,19/01/2024,2645094,PARAISO,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,3,,,,1073,,,,17.19
PRODUCTOS PARAISO DEL PERU S.A.C.,2010001439,DECOHOGAR,DORMITORIO,19/01/2024,2645411,PARAISO,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,1285,,,,5.73
PRODUCTOS PARAISO DEL PERU S.A.C.,2010001439,DECOHOGAR,DORMITORIO,19/01/2024,2645741,PARAISO,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,988,,,,5.73
PRODUCTOS PARAISO DEL PERU S.A.C.,2010001439,DECOHOGAR,DORMITORIO,19/01/2024,2645714,PARAISO,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,520,,,,5.73
PRODUCTOS PARAISO DEL PERU S.A.C.,2010001439,DECOHOGAR,DORMITORIO,19/01/2024,2645339,PARAISO,PQ,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,0.16,,,,1,,,,394,,,,0.16
PRODUCTOS PARAISO DEL PERU S.A.C.,2010001439,DECOHOGAR,DORMITORIO,19/01/2024,2645708,PARAISO,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,520,,,,5.73
PRODUCTOS PARAISO DEL PERU S.A.C.,2010001439,DECOHOGAR,DORMITORIO,19/01/2024,2645769,PARAISO,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,1370,,,,5.73
PRODUCTOS PARAISO DEL PERU S.A.C.,2010001439,DECOHOGAR,DORMITORIO,19/01/2024,2645732,PARAISO,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,1717,,,,5.73
PRODUCTOS PARAISO DEL PERU S.A.C.,2010001439,DECOHOGAR,DORMITORIO,19/01/2024,2645546,PARAISO,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,2906,,,,5.73
PRODUCTOS PARAISO DEL PERU S.A.C.,2010001439,DECOHOGAR,DORMITORIO,19/01/2024,2645634,PARAISO,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,2385,,,,5.73
PRODUCTOS PARAISO DEL PERU S.A.C.,2010001439,DECOHOGAR,DORMITORIO,19/01/2024,2645795,PARAISO,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,1893,,,,5.73
PRODUCTOS PARAISO DEL PERU S.A.C.,2010001439,DECOHOGAR,DORMITORIO,19/01/2024,2645524,PARAISO,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,1,,,,2037,,,,5.73
PRODUCTOS PARAISO DEL PERU S.A.C.,2010001439,DECOHOGAR,DORMITORIO,19/01/2024,2645802,PARAISO,BT - OTROS,TERCERAS,CD ALDEA6,BT,VERDE,VERDE,0.00,0.00,0.00,5.73,,,,2,,,,3507,,,,11.46
